Year,StateAbbr,StateDesc,CityName,Data_Value,Low_Confidence_Limit,High_Confidence_Limit
2017,CA,California,Fresno,10.3,9.8,10.9
2017,CA,California,Fresno,10.4,9.9,10.9
2017,CA,California,Garden Grove,7.8,7.5,8.2
2017,CA,California,Fresno,10.2,9.6,10.8
2017,CA,California,Escondido,8.7,8.2,9.3
2017,CA,California,Fresno,10.7,9.9,11.5
2017,CA,California,El Monte,9.4,8.7,10.1
2017,CA,California,Escondido,8.2,7.7,8.8
2017,CA,California,Garden Grove,7.4,7,7.8
2017,CA,California,Garden Grove,6.9,6.4,7.4
2017,CA,California,Garden Grove,7.5,7.1,7.9
2017,CA,California,Fresno,10.3,9.5,11.1
2017,CA,California,Fresno,8.7,8.3,9.2
2017,CA,California,Hayward,8.7,8.3,9.1
2017,CA,California,Fresno,11.6,11,12.3
2017,CA,California,Escondido,9.6,8.8,10.5
2017,CA,California,Hawthorne,8.5,8.1,9
2017,CA,California,Fairfield,10.4,9.9,10.9
2017,CA,California,Escondido,9.2,8.8,9.8
2017,CA,California,Glendale,9.2,8.8,9.8
2017,CA,California,Hayward,8.6,8.2,9
2017,CA,California,Fontana,8.5,8,9
2017,CA,California,Escondido,9.1,9,9.2
2017,CA,California,Fresno,9.8,9.4,10.2
2017,CA,California,Elk Grove,9.3,8.9,9.7
2017,CA,California,Escondido,9.4,8.9,9.9
2017,CA,California,Glendale,8.9,8.5,9.4
2017,CA,California,Fontana,8.4,8.1,8.7
2017,CA,California,Fresno,9.4,8.9,9.9
2017,CA,California,Fremont,8,7.6,8.4
2017,CA,California,Fresno,9.6,9.1,10.2
2017,CA,California,Fresno,10.6,10.1,11.1
2017,CA,California,Fremont,7.2,7.1,7.3
2017,CA,California,Hayward,8.8,8.3,9.3
2017,CA,California,Hayward,8.6,8.2,9.1
2017,CA,California,Garden Grove,8.4,7.9,8.9
2017,CA,California,Fontana,9.2,8.7,9.8
2017,CA,California,Hawthorne,11.1,10.4,11.9
2017,CA,California,Elk Grove,10,9.6,10.4
2017,CA,California,Garden Grove,7.8,7.4,8.3
2017,CA,California,Fresno,8.6,8.2,9
2017,CA,California,Fresno,10.9,10.3,11.5
2017,CA,California,El Monte,6.6,5.9,7.5
2017,CA,California,Garden Grove,8.6,8.2,9.1
2017,CA,California,Hayward,8.3,7.9,8.7
2017,CA,California,Fresno,12.6,11.5,13.7
2017,CA,California,El Cajon,8.9,8.5,9.5
2017,CA,California,Folsom,8.8,8.4,9.4
2017,CA,California,Glendale,9.2,8.7,9.7
2017,CA,California,Fullerton,8.7,8.1,9.4
2017,CA,California,Fullerton,8.9,8.4,9.4
2017,CA,California,Escondido,9.1,8.5,9.9
2017,CA,California,Fresno,8.6,8.1,9.3
2017,CA,California,Hayward,8.1,7.8,8.5
2017,CA,California,Fresno,11.3,10.6,12
2017,CA,California,Escondido,9,8.5,9.5
2017,CA,California,El Monte,8.9,8.2,9.8
2017,CA,California,Fairfield,10.5,10,11
2017,CA,California,Fontana,9.5,8.7,10.3
2017,CA,California,Fairfield,9.3,9,9.7
2017,CA,California,Hayward,8.9,8.5,9.4
2017,CA,California,Fresno,10.9,10.3,11.6
2017,CA,California,Fresno,9.2,8.7,9.7
2017,CA,California,Fresno,11.1,10.6,11.6
2017,CA,California,Elk Grove,10.4,9.9,10.9
2017,CA,California,Fullerton,6.1,5.8,6.4
2017,CA,California,Fresno,9.2,8.7,9.8
2017,CA,California,Glendale,9.5,8.9,10.2
2017,CA,California,Glendale,8,7.5,8.5
2017,CA,California,El Monte,8.1,7.6,8.6
2017,CA,California,Garden Grove,7.6,7.3,7.9
2017,CA,California,Fresno,10.9,10.3,11.5
2017,CA,California,Fresno,9.3,8.8,9.7
2017,CA,California,Fontana,10,9.4,10.7
2017,CA,California,Hayward,9.2,8.9,9.5
2017,CA,California,Hawthorne,,,
2017,CA,California,El Monte,7.7,7.3,8.3
2017,CA,California,Hayward,9.5,9.1,10
2017,CA,California,Fremont,6.6,6.3,7
2017,CA,California,Fullerton,7.8,7.5,8.3
2017,CA,California,Fremont,6.2,5.9,6.6
2017,CA,California,Hawthorne,11.4,10.7,12.2
2017,CA,California,Elk Grove,9.4,9.1,9.9
2017,CA,California,Fullerton,8.3,7.8,8.8
2017,CA,California,Fremont,7.7,7.4,8.1
2017,CA,California,Escondido,8.6,8.1,9.1
2017,CA,California,Fresno,11.9,11.1,12.6
2017,CA,California,Hawthorne,10.8,10.1,11.6
2017,CA,California,El Cajon,8.4,8,8.9
2017,CA,California,Fullerton,7.9,7.4,8.5
2017,CA,California,Hawthorne,9.9,9.7,10
2017,CA,California,Fullerton,8.4,7.9,8.9
2017,CA,California,Hawthorne,8,7.6,8.3
2017,CA,California,Fontana,8.5,8,9.1
2017,CA,California,Fontana,9.7,9.3,10.2
2017,CA,California,Fairfield,8.8,8.4,9.1
2017,CA,California,Fresno,9.7,9.2,10.4
2017,CA,California,Fresno,9.8,9.4,10.5
2017,CA,California,Escondido,9.1,9,9.2
2017,CA,California,Fremont,6,5.7,6.4
2017,CA,California,Garden Grove,8.3,7.9,8.7
2017,CA,California,Fresno,9.8,9.3,10.4
2017,CA,California,Fresno,9.6,9.1,10.2
2017,CA,California,El Monte,8.2,7.6,8.9
2017,CA,California,Fresno,10.8,10.1,11.5
2017,CA,California,El Cajon,10.2,9.9,10.6
2017,CA,California,Escondido,8.1,7.7,8.4
2017,CA,California,Fairfield,9.9,9.3,10.5
2017,CA,California,Fontana,8.5,7.9,9.2
2017,CA,California,Glendale,9.7,9.1,10.4
2017,CA,California,Garden Grove,8.5,7.7,9.2
2017,CA,California,Folsom,9.8,9.2,10.5
2017,CA,California,Fresno,9.5,9,10
2017,CA,California,Fresno,10.1,10.1,10.2
2017,CA,California,Hayward,9.7,9,10.4
2017,CA,California,Fresno,11,10.4,11.8
2017,CA,California,El Cajon,10.4,9.8,11
2017,CA,California,El Monte,9.4,8.5,10.3
2017,CA,California,Glendale,9,8.9,9.1
2017,CA,California,Garden Grove,8.3,7.8,8.8
2017,CA,California,Fremont,5.8,5.6,6.2
2017,CA,California,Escondido,8.6,8.2,9.1
2017,CA,California,Fresno,9.2,8.8,9.7
2017,CA,California,El Monte,8.3,7.8,8.9
2017,CA,California,Fresno,8.5,8.1,9
2017,CA,California,Fresno,9.6,8.9,10.4
2017,CA,California,Fremont,6.9,6.6,7.2
2017,CA,California,Fresno,9.3,8.8,10
2017,CA,California,Escondido,9.3,8.8,9.9
2017,CA,California,Fresno,9.6,9.1,10.2
2017,CA,California,Fremont,8.5,8.1,8.9
2017,CA,California,Elk Grove,10,9.6,10.5
2017,CA,California,El Monte,8.1,7.6,8.7
2017,CA,California,Folsom,9,8.5,9.6
2017,CA,California,Glendale,9.4,8.9,10.1
2017,CA,California,Fontana,9.6,9.1,10.3
2017,CA,California,Escondido,,,
2017,CA,California,El Cajon,10.5,9.9,11.1
2017,CA,California,Fresno,11.5,10.8,12.1
2017,CA,California,Fullerton,8.5,8.1,9
2017,CA,California,Fairfield,8.8,8.4,9.2
2017,CA,California,Hawthorne,10.4,9.7,11
2017,CA,California,Garden Grove,8.5,7.9,9.1
2017,CA,California,Hayward,9.3,9,9.7
2017,CA,California,Elk Grove,8.8,8.4,9.2
2017,CA,California,Folsom,9.2,8.7,9.8
2017,CA,California,Folsom,9.2,9.1,9.4
2017,CA,California,Fresno,10.5,10.1,11.1
2017,CA,California,Glendale,8.3,7.9,8.9
2017,CA,California,Hayward,,,
2017,CA,California,Fresno,9.7,9.2,10.2
2017,CA,California,Fontana,8.9,8.5,9.5
2017,CA,California,Elk Grove,9.6,9.1,10.1
2017,CA,California,Fremont,5.9,5.6,6.3
2017,CA,California,Fremont,7.9,7.6,8.3
2017,CA,California,Garden Grove,8.5,8.1,8.9
2017,CA,California,Fontana,8.1,7.7,8.4
2017,CA,California,Fresno,10.8,10,11.7
2017,CA,California,El Cajon,9.6,9,10.1
2017,CA,California,Fresno,8.7,8.3,9.2
2017,CA,California,Fresno,9.9,9.4,10.4
2017,CA,California,Folsom,8.7,8.2,9.2
2017,CA,California,Fremont,8,7.7,8.4
2017,CA,California,Fullerton,7.9,7.5,8.4
2017,CA,California,Hayward,8.6,8.3,9
2017,CA,California,Hawthorne,9.4,9,10
2017,CA,California,Fresno,11.8,11.2,12.6
2017,CA,California,Escondido,8.4,7.9,8.9
2017,CA,California,Fontana,9.3,8.8,9.9
2017,CA,California,Glendale,9.1,8.6,9.8
2017,CA,California,El Monte,8.5,8.4,8.6
2017,CA,California,El Cajon,10.1,9.6,10.7
2017,CA,California,Fairfield,10.3,9.8,10.8
2017,CA,California,Folsom,9.2,8.7,9.8
2017,CA,California,Garden Grove,,,
2017,CA,California,Hayward,8.7,8.3,9.1
2017,CA,California,Garden Grove,8.1,7.7,8.6
2017,CA,California,Hayward,9.5,9.1,10
2017,CA,California,Hayward,8.8,8.8,8.9
2017,CA,California,Fullerton,8.9,8.4,9.4
2017,CA,California,Hawthorne,10.9,10.1,11.7
2017,CA,California,El Monte,8.6,8.1,9.1
2017,CA,California,Fairfield,10.2,9.8,10.8
2017,CA,California,Glendale,9.7,9.1,10.3
2017,CA,California,Fontana,8.6,8.1,9.2
2017,CA,California,Elk Grove,9,8.6,9.4
2017,CA,California,Fremont,7.2,7.2,7.3
2017,CA,California,Garden Grove,8.4,7.9,9
2017,CA,California,Glendale,8.2,7.8,8.6
2017,CA,California,Fresno,10,9.5,10.6
2017,CA,California,Fremont,6.5,6.1,7
2017,CA,California,Garden Grove,7.4,7,7.8
2017,CA,California,El Cajon,8.6,8.1,9.2
2017,CA,California,Fresno,9.5,9,10.1
2017,CA,California,Hayward,9.7,9.3,10.2
2017,CA,California,Fremont,7.6,7.4,7.9
2017,CA,California,Fremont,7.8,7.5,8.2
2017,CA,California,Fullerton,6.7,6.4,7.1
2017,CA,California,Fullerton,7.5,7.1,7.8
2017,CA,California,Fresno,10.3,9.8,10.9
2017,CA,California,Fresno,11.7,11,12.5
2017,CA,California,Escondido,8.5,8,9
2017,CA,California,Hawthorne,10.4,9.8,11.2
2017,CA,California,Fontana,9.1,8.5,9.7
2017,CA,California,El Monte,6.8,6.3,7.4
2017,CA,California,Garden Grove,8,7.7,8.3
2017,CA,California,Fontana,9.2,8.4,10
2017,CA,California,Fresno,10.9,10.4,11.4
2017,CA,California,Fresno,10.2,9.7,10.8
2017,CA,California,Hayward,8.2,7.8,8.6
2017,CA,California,El Monte,8.4,7.8,9
2017,CA,California,Fresno,10.1,9.6,10.8
2017,CA,California,Hawthorne,10.5,9.9,11.2
2017,CA,California,Fairfield,10.5,10.1,11
2017,CA,California,Fontana,8.9,8.3,9.6
2017,CA,California,Fresno,8.8,8.4,9.4
2017,CA,California,Glendale,9.8,9.3,10.5
2017,CA,California,El Monte,9.3,8.6,9.9
2017,CA,California,Elk Grove,10.1,9.6,10.5
2017,CA,California,Escondido,9.4,8.7,10.1
2017,CA,California,Garden Grove,7.8,7.8,7.9
2017,CA,California,Fremont,7,6.7,7.3
2017,CA,California,El Cajon,9.9,9.8,10
2017,CA,California,Glendale,8.3,7.9,8.6
2017,CA,California,Hayward,8.5,8.1,8.9
2017,CA,California,El Cajon,9.7,9.4,10.2
2017,CA,California,Garden Grove,8.4,8,9
2017,CA,California,Garden Grove,7.1,6.7,7.6
2017,CA,California,Fresno,10.5,10,11.2
2017,CA,California,Fresno,10.5,9.7,11.3
2017,CA,California,Elk Grove,10.5,9.9,11.1
2017,CA,California,Escondido,9.8,9.1,10.4
2017,CA,California,Fresno,10.8,10,11.7
2017,CA,California,Escondido,9,8.5,9.5
2017,CA,California,Garden Grove,8.1,7.6,8.7
2017,CA,California,Fresno,10.2,9.7,10.8
2017,CA,California,Hayward,9.1,8.7,9.7
2017,CA,California,Elk Grove,10.1,9.6,10.6
2017,CA,California,El Monte,8.4,8.1,8.8
2017,CA,California,Fresno,10.5,9.7,11.2
2017,CA,California,Fullerton,8.7,8.2,9.2
2017,CA,California,Hawthorne,11.2,10.5,11.9
2017,CA,California,Fullerton,8.8,8,9.8
2017,CA,California,Fullerton,8.4,8,8.9
2017,CA,California,Fairfield,10.2,9.8,10.6
2017,CA,California,Escondido,8.9,8.4,9.4
2017,CA,California,Glendale,8.7,8.3,9.2
2017,CA,California,Fontana,8.4,7.9,9
2017,CA,California,El Cajon,9,8.5,9.6
2017,CA,California,Garden Grove,8.7,8.1,9.3
2017,CA,California,Hayward,10.2,9.6,10.8
2017,CA,California,Folsom,9.3,9.1,9.4
2017,CA,California,Fresno,10,10,10.1
2017,CA,California,Fresno,9.8,9.3,10.2
2017,CA,California,El Cajon,9.6,8.9,10.4
2017,CA,California,Fontana,9.2,8.6,9.8
2017,CA,California,El Cajon,11.2,10.7,11.8
2017,CA,California,Escondido,9.1,8.6,9.6
2017,CA,California,Fairfield,9.6,9.2,10
2017,CA,California,Fresno,11.2,10.5,11.8
2017,CA,California,Fremont,8,7.7,8.4
2017,CA,California,Elk Grove,9.4,8.9,10
2017,CA,California,Fontana,9.6,8.8,10.4
2017,CA,California,Fresno,10.5,9.9,11.1
2017,CA,California,Fresno,9.6,9.2,10
2017,CA,California,Fresno,10.9,10.1,11.8
2017,CA,California,Fullerton,8.3,7.9,8.8
2017,CA,California,Hayward,9,8.6,9.4
2017,CA,California,El Monte,9.1,8.4,9.9
2017,CA,California,Fullerton,7.9,7.9,8
2017,CA,California,Fairfield,10.9,10.4,11.4
2017,CA,California,Fremont,7.8,7.4,8.1
2017,CA,California,Garden Grove,7.9,7.3,8.6
2017,CA,California,Escondido,8.6,8.1,9.1
2017,CA,California,Fresno,10.9,10.2,11.7
2017,CA,California,Folsom,8.5,8.1,9.1
2017,CA,California,Hayward,9.1,8.7,9.5
2017,CA,California,Folsom,10,9.5,10.6
2017,CA,California,Garden Grove,8,7.6,8.5
2017,CA,California,Hawthorne,8.3,7.7,8.8
2017,CA,California,El Monte,8.8,8.1,9.6
2017,CA,California,Fremont,6.3,6,6.7
2017,CA,California,Glendale,8.7,8.2,9.3
2017,CA,California,Fresno,10.2,9.7,10.7
2017,CA,California,Fresno,9.6,9.1,10.1
2017,CA,California,Fremont,8.2,7.8,8.6
2017,CA,California,Fresno,10.7,10.1,11.3
2017,CA,California,Elk Grove,10.5,10,11
2017,CA,California,Fresno,9.2,8.7,9.6
2017,CA,California,Elk Grove,9.9,9.3,10.6
2017,CA,California,Glendale,7.3,6.9,7.7
2017,CA,California,El Monte,8.7,8,9.4
2017,CA,California,Fresno,10,9.5,10.6
2017,CA,California,Glendale,10,9.4,10.7
2017,CA,California,Fairfield,8.9,8.5,9.3
2017,CA,California,Fremont,7.9,7.6,8.3
2017,CA,California,Elk Grove,9.8,9.4,10.2
2017,CA,California,Fullerton,7.7,7.3,8.1
2017,CA,California,Fairfield,,,
2017,CA,California,Glendale,8.6,8.1,9.2
2017,CA,California,Garden Grove,8.9,8.3,9.4
2017,CA,California,El Monte,,,
2017,CA,California,Fresno,10.9,10.4,11.4
2017,CA,California,Garden Grove,7.3,7,7.7
2017,CA,California,Hayward,9.3,8.9,9.8
2017,CA,California,Fresno,9.3,8.9,9.8
2017,CA,California,El Cajon,9.7,9.1,10.3
2017,CA,California,Hayward,8.8,8.7,8.8
2017,CA,California,Elk Grove,9.5,9.4,9.6
2017,CA,California,El Monte,8.3,7.7,9
2017,CA,California,Hayward,,,
2017,CA,California,Garden Grove,8,7.8,8.3
2017,CA,California,Garden Grove,8.3,7.8,8.8
2017,CA,California,Fremont,6.6,6.3,7
2017,CA,California,Fresno,9.7,9.2,10.2
2017,CA,California,Elk Grove,9.2,8.9,9.6
2017,CA,California,Escondido,9.3,8.7,9.8
2017,CA,California,Hawthorne,10.2,9.6,10.9
2017,CA,California,Fontana,8.4,8,8.8
2017,CA,California,Fullerton,8,7.5,8.5
2017,CA,California,Fresno,10.6,9.8,11.4
2017,CA,California,Hawthorne,9.3,8.8,9.9
2017,CA,California,Fremont,6.5,6.1,6.8
2017,CA,California,Fresno,9,8.6,9.5
2017,CA,California,Hayward,8.7,8.4,9.1
2017,CA,California,Glendale,9.3,8.7,9.9
2017,CA,California,Fresno,10.3,9.8,10.8
2017,CA,California,Fresno,9.4,8.9,10
2017,CA,California,Fairfield,8.8,8.5,9.2
2017,CA,California,Fresno,8.5,8.1,8.9
2017,CA,California,Fremont,7.4,7.1,7.8
2017,CA,California,Fontana,9.1,8.5,9.7
2017,CA,California,Fresno,9.8,9.3,10.4
2017,CA,California,Glendale,8.8,8.4,9.3
2017,CA,California,Elk Grove,9.6,9.2,10
2017,CA,California,Glendale,9.1,8.5,9.7
2017,CA,California,Fullerton,7.6,7.2,8.1
2017,CA,California,Glendale,8.9,8.5,9.5
2017,CA,California,Glendale,8.4,8,8.8
2017,CA,California,Garden Grove,7.4,6.9,7.8
2017,CA,California,El Monte,8.5,7.9,9.2
2017,CA,California,El Cajon,10,9.4,10.6
2017,CA,California,Garden Grove,8.3,7.9,8.9
2017,CA,California,Fresno,,,
2017,CA,California,Garden Grove,8.3,7.8,8.8
2017,CA,California,Hawthorne,9.6,9.1,10.2
2017,CA,California,El Cajon,9.5,9.1,10
2017,CA,California,Folsom,8.5,8.1,9
2017,CA,California,Fullerton,8.7,8.2,9.3
2017,CA,California,Fontana,9,8.3,9.7
2017,CA,California,Hawthorne,9.7,9.6,9.9
2017,CA,California,Glendale,9.9,9.4,10.5
2017,CA,California,Elk Grove,9.3,8.9,9.9
2017,CA,California,Fairfield,9.7,9.6,9.8
2017,CA,California,Escondido,8,7.6,8.4
2017,CA,California,Fullerton,9.3,8.7,10.1
2017,CA,California,Fremont,7.2,6.9,7.5
2017,CA,California,El Cajon,10,9.5,10.6
2017,CA,California,Fresno,11.4,10.7,12
2017,CA,California,Hayward,8.6,8.3,9
2017,CA,California,Fairfield,10.6,10.2,11.1
2017,CA,California,Fontana,8.4,7.8,9.1
2017,CA,California,El Monte,8.4,8.3,8.5
2017,CA,California,Folsom,9.1,8.6,9.6
2017,CA,California,El Cajon,9,8.5,9.5
2017,CA,California,Fresno,9.2,8.8,9.7
2017,CA,California,Fontana,8.8,8.7,8.9
2017,CA,California,Escondido,9.4,8.7,10.2
2017,CA,California,Fremont,7.7,7.4,8
2017,CA,California,El Monte,9.1,8.3,9.8
2017,CA,California,Fresno,8.9,8.5,9.3
2017,CA,California,El Cajon,10.7,10,11.3
2017,CA,California,Fresno,10.2,9.8,10.7
2017,CA,California,Fresno,10.3,9.8,10.9
2017,CA,California,Lake Forest,7.7,7.4,8.1
2017,CA,California,Hesperia,10.2,9.6,10.9
2017,CA,California,Irvine,7.4,7.1,7.7
2017,CA,California,Hemet,9.6,9.1,10.3
2017,CA,California,Lakewood,8.3,7.9,8.7
2017,CA,California,Long Beach,10.4,9.7,11.1
2017,CA,California,Inglewood,10.7,10.5,10.8
2017,CA,California,Inglewood,10.7,10.1,11.4
2017,CA,California,Long Beach,8.2,7.8,8.6
2017,CA,California,Long Beach,9,8.7,9.3
2017,CA,California,Huntington Beach,8.5,8,9
2017,CA,California,Lakewood,8.1,7.8,8.6
2017,CA,California,Lancaster,10.4,10,10.8
2017,CA,California,Lancaster,11.2,10.7,11.8
2017,CA,California,Long Beach,8.4,8,9
2017,CA,California,Huntington Beach,8,7.6,8.4
2017,CA,California,Long Beach,9.8,9.3,10.3
2017,CA,California,Long Beach,7.3,6.5,8
2017,CA,California,Inglewood,9.8,9,10.6
2017,CA,California,Long Beach,10.6,9.8,11.4
2017,CA,California,Huntington Beach,8.9,8.5,9.5
2017,CA,California,Huntington Beach,8.4,8,8.9
2017,CA,California,Lancaster,9.7,9.3,10.2
2017,CA,California,Lake Forest,8.1,7.8,8.6
2017,CA,California,Inglewood,10.9,10.2,11.7
2017,CA,California,Irvine,7.6,7.2,8.1
2017,CA,California,Long Beach,9.8,9.4,10.4
2017,CA,California,Lakewood,9.1,8.7,9.7
2017,CA,California,Hemet,9.7,9.2,10.2
2017,CA,California,Long Beach,8.6,8.1,9
2017,CA,California,Inglewood,9.9,9.2,10.6
2017,CA,California,Long Beach,9.8,9.3,10.4
2017,CA,California,Indio,9.1,8.6,9.8
2017,CA,California,Irvine,7.7,7.3,8.2
2017,CA,California,Hesperia,9.9,9.3,10.4
2017,CA,California,Long Beach,8.2,7.8,8.5
2017,CA,California,Irvine,7.1,6.8,7.5
2017,CA,California,Huntington Beach,8.8,8.4,9.3
2017,CA,California,Lancaster,10,9.9,10
2017,CA,California,Indio,9.6,8.9,10.3
2017,CA,California,Livermore,9.1,8.6,9.6
2017,CA,California,Lancaster,11.3,10.8,11.9
2017,CA,California,Long Beach,8.8,8.4,9.4
2017,CA,California,Lakewood,8.5,8.2,8.9
2017,CA,California,Inglewood,10.2,9.7,10.8
2017,CA,California,Long Beach,10.1,9.5,10.8
2017,CA,California,Long Beach,8.4,8,8.9
2017,CA,California,Long Beach,10.5,9.9,11
2017,CA,California,Huntington Beach,8.3,7.8,8.8
2017,CA,California,Huntington Beach,8,7.6,8.5
2017,CA,California,Livermore,9.1,8.6,9.6
2017,CA,California,Inglewood,11.6,10.8,12.5
2017,CA,California,Irvine,7.9,7.6,8.4
2017,CA,California,Irvine,7.4,7.1,7.8
2017,CA,California,Irvine,7.2,6.9,7.6
2017,CA,California,Lakewood,8.3,8,8.7
2017,CA,California,Long Beach,8.6,8.3,9
2017,CA,California,Indio,9.2,8.5,9.9
2017,CA,California,Huntington Beach,8.1,7.7,8.6
2017,CA,California,Hesperia,9.5,9.4,9.7
2017,CA,California,Hemet,9.2,8.7,9.7
2017,CA,California,Long Beach,8.4,7.9,8.9
2017,CA,California,Irvine,7.6,7.3,8
2017,CA,California,Huntington Beach,8.1,7.7,8.6
2017,CA,California,Hesperia,10,9.5,10.5
2017,CA,California,Indio,8.2,7.7,8.8
2017,CA,California,Inglewood,10.1,9.3,10.8
2017,CA,California,Huntington Beach,8.4,7.9,9
2017,CA,California,Long Beach,10.2,9.6,10.8
2017,CA,California,Lancaster,10.4,9.9,10.9
2017,CA,California,Lancaster,9.9,9.4,10.4
2017,CA,California,Long Beach,8.6,8.2,9.2
2017,CA,California,Long Beach,10.2,9.5,11
2017,CA,California,Long Beach,9.9,9.4,10.5
2017,CA,California,Livermore,9.1,8.6,9.8
2017,CA,California,Lancaster,9.7,9.3,10.2
2017,CA,California,Irvine,7.2,6.9,7.6
2017,CA,California,Irvine,7.3,7.3,7.4
2017,CA,California,Lakewood,8.6,8.5,8.7
2017,CA,California,Livermore,9.2,8.7,9.7
2017,CA,California,Irvine,8.5,7.9,9.2
2017,CA,California,Long Beach,10.4,9.8,11.1
2017,CA,California,Inglewood,10.1,9.6,10.7
2017,CA,California,Inglewood,11.3,10.5,12.1
2017,CA,California,Long Beach,12,11.4,12.7
2017,CA,California,Hemet,,,
2017,CA,California,Long Beach,13.4,12.5,14.4
2017,CA,California,Hesperia,10.6,9.9,11.2
2017,CA,California,Long Beach,9.7,9.2,10.2
2017,CA,California,Lancaster,10.5,9.9,11.1
2017,CA,California,Long Beach,8.3,7.9,8.8
2017,CA,California,Lake Forest,8.1,7.7,8.5
2017,CA,California,Lake Forest,8.3,7.9,8.8
2017,CA,California,Lake Forest,8.1,7.7,8.5
2017,CA,California,Lake Forest,8.1,8,8.2
2017,CA,California,Hemet,8.6,8.1,9.3
2017,CA,California,Huntington Beach,8.3,7.9,8.9
2017,CA,California,Long Beach,8.8,8.5,9.2
2017,CA,California,Hemet,9.4,8.9,9.9
2017,CA,California,Lakewood,8.6,8.2,9
2017,CA,California,Long Beach,9.6,9.1,10.2
2017,CA,California,Livermore,8.9,8.4,9.4
2017,CA,California,Huntington Beach,7.8,7.3,8.4
2017,CA,California,Indio,8.5,8,9.1
2017,CA,California,Inglewood,11.7,10.9,12.5
2017,CA,California,Inglewood,8.8,8.1,9.6
2017,CA,California,Inglewood,9.8,9,10.7
2017,CA,California,Long Beach,9.4,9,9.8
2017,CA,California,Long Beach,8.9,8.5,9.3
2017,CA,California,Lancaster,10.2,9.7,10.7
2017,CA,California,Hesperia,9.7,9.2,10.3
2017,CA,California,Lancaster,10.1,10,10.2
2017,CA,California,Long Beach,10.3,9.8,10.9
2017,CA,California,Long Beach,6.7,6.2,7.3
2017,CA,California,Long Beach,8.8,8.4,9.3
2017,CA,California,Indio,8.8,8.6,8.9
2017,CA,California,Lancaster,9,8.6,9.5
2017,CA,California,Huntington Beach,7.9,7.5,8.4
2017,CA,California,Irvine,7.4,7,7.8
2017,CA,California,Long Beach,9.9,9.4,10.5
2017,CA,California,Hesperia,,,
2017,CA,California,Long Beach,8.7,8.2,9.3
2017,CA,California,Irvine,8.1,7.6,8.6
2017,CA,California,Hemet,10.1,9.6,10.7
2017,CA,California,Lakewood,8.7,8.6,8.8
2017,CA,California,Long Beach,8.9,8.5,9.4
2017,CA,California,Hesperia,10.4,9.9,10.9
2017,CA,California,Lancaster,11.3,10.9,11.8
2017,CA,California,Long Beach,9.2,8.8,9.6
2017,CA,California,Long Beach,8.5,8.1,8.8
2017,CA,California,Long Beach,8,7.7,8.3
2017,CA,California,Long Beach,10.2,9.6,10.7
2017,CA,California,Long Beach,8.3,8.1,8.6
2017,CA,California,Livermore,8.8,8.3,9.5
2017,CA,California,Livermore,9,8.4,9.6
2017,CA,California,Irvine,6.8,6.5,7.1
2017,CA,California,Inglewood,10.3,9.8,11
2017,CA,California,Long Beach,10.3,9.5,11
2017,CA,California,Lakewood,8.8,8.4,9.3
2017,CA,California,Huntington Beach,8,7.6,8.4
2017,CA,California,Long Beach,8.6,8.2,9.1
2017,CA,California,Huntington Beach,8.2,7.8,8.7
2017,CA,California,Lancaster,9.7,9.2,10.3
2017,CA,California,Indio,8.6,8,9.5
2017,CA,California,Irvine,7.9,7.5,8.4
2017,CA,California,Huntington Beach,8.4,7.9,9.1
2017,CA,California,Indio,9.4,8.6,10.3
2017,CA,California,Indio,8.3,7.8,8.9
2017,CA,California,Long Beach,8.9,8.5,9.3
2017,CA,California,Lake Forest,8,7.7,8.4
2017,CA,California,Hemet,9.1,8.7,9.6
2017,CA,California,Long Beach,9.4,9,9.9
2017,CA,California,Inglewood,11.3,10.7,12
2017,CA,California,Long Beach,9.6,9.1,10.1
2017,CA,California,Long Beach,10.4,9.7,11.2
2017,CA,California,Hemet,8.6,8.1,9.1
2017,CA,California,Lancaster,11.5,11,12
2017,CA,California,Irvine,6.8,6.5,7.2
2017,CA,California,Long Beach,8.7,8.3,9.1
2017,CA,California,Irvine,7.7,7.3,8.1
2017,CA,California,Inglewood,11.5,10.9,12.3
2017,CA,California,Lancaster,10.2,9.6,11
2017,CA,California,Irvine,8.1,7.6,8.7
2017,CA,California,Lakewood,8.6,8.2,9
2017,CA,California,Lake Forest,8.1,7.7,8.6
2017,CA,California,Long Beach,8.5,8.1,8.9
2017,CA,California,Long Beach,8,7.6,8.4
2017,CA,California,Lake Forest,8.3,7.8,8.9
2017,CA,California,Huntington Beach,7.9,7.5,8.3
2017,CA,California,Huntington Beach,8.6,8.1,9.1
2017,CA,California,Lake Forest,8.8,8.2,9.4
2017,CA,California,Lakewood,8.9,8.6,9.4
2017,CA,California,Huntington Beach,8.8,8.3,9.5
2017,CA,California,Long Beach,9.8,9.3,10.3
2017,CA,California,Livermore,8.8,8.3,9.3
2017,CA,California,Hemet,10.2,9.6,10.8
2017,CA,California,Irvine,7.2,6.9,7.6
2017,CA,California,Huntington Beach,8.6,8.1,9.1
2017,CA,California,Inglewood,11.6,10.9,12.6
2017,CA,California,Hemet,10.6,10.1,11.3
2017,CA,California,Hemet,10.4,9.8,11
2017,CA,California,Hesperia,9.7,9.2,10.3
2017,CA,California,Lancaster,10.2,9.7,10.8
2017,CA,California,Irvine,7.3,7,7.8
